0x01109198,_log
0xfc1b17d1,GetDriverInfoEvent_FW
0xfc08773b,getEepromNum_FW
0xfc3fd8fd,GetEFUSEData_FW
0xfc382a77,GetEFuseData_FW
0x010e54f9,GetEventFlagValue
0xfc39dad1,GetExMechaCpuFirmVersion_FW
0xfc4b4377,GetExStrobeID_FW
0xfc3a41c3,GetFaceAuthBinAddr_FW
0xfc3a41c7,GetFaceAuthBinSize_FW
0xfc15c001,GetFirmwareVersion_FW
0xfc2c1b41,GetFixedPWMOutA_FW
0xfc2c1b47,GetFixedPWMOutB_FW
0xfc2fad2d,GetFocusDefaultResetPosition_FW
0xfc45fff1,GetFocusLensCurrentPosition_FW
0xfc45fff5,GetFocusLensCurrentPositionWithMotor_FW
0xfc39c899,GetFocusLensIrisCoefficient_FW
0xfc39d303,GetFocusLensLoadCamTable_FW
0xfc39d2e7,GetFocusLensLoadSubjectDistance_FW
0xfc39d325,GetFocusLensMoveMaxPosition_FW
0xfc39d335,GetFocusLensMoveMinPosition_FW
0xfc39d349,GetFocusLensMoveRangeOfTelePoint_FW
0xfc39d2e3,GetFocusLensPositionRatio_FW
0xfc2fa71d,GetFocusLensPullInMaxSpeed_FW
0xfc39d2c9,GetFocusLensResetDefaultPosition_FW
0xfc39d2c5,GetFocusLensResetPosition_FW
0xfc2fa8f3,GetFocusLensSubjectDistance
0xfc39d2cd,GetFocusLensSubjectDistance_FW
0xfc39d2df,GetFocusLensSubjectDistanceNumber_FW
0xfc1ccaed,GetFocusPiSensorLevel_FW
0xfc2faccd,GetFocusResetPosition_FW
0xfc14edb5,GetFocusStartZoomPosition_FW
0xfc4b37d5,GetFrameRateWithApex_FW
0xfc2c178b,GetGyro10BitDACPitch_FW
0xfc1d273b,GetGyro10BitDACRoll_FW
0xfc2c1793,GetGyro10BitDACYaw_FW
0xfc2c175b,GetGyroDataPitch_FW
0xfc1d26c1,GetGyroDataRoll_FW
0xfc2c1773,GetGyroDataYaw_FW
0xfc39ef73,GetGyroFilterCharge_FW
0xfc4013fd,GetGyroFilterChargeStatus_FW
0xfc2c17a7,GetGyroHPFINOffsetPitch_FW
0xfc1d275b,GetGyroHPFINOffsetRoll_FW
0xfc2c17af,GetGyroHPFINOffsetYaw_FW
0xfc2c17b7,GetGyroHPFINPitch_FW
0xfc1d2769,GetGyroHPFINRoll_FW
0xfc2c17bd,GetGyroHPFINYaw_FW
0xfc3fd59d,GetHour_FW
0xfc1435dd,GetInputAverageLevel_FW
0xfc15c04b,GetInternalFirmwareVersion_FW
0xfc14e00d,GetIrisAv_FW
0xfc14e17b,GetIrisCurrentPosition_FW
0xfc1cc5d1,GetIrisDriveVoltage_FW
0xfc1cc5d9,GetIrisDriveVoltageLow_FW
0xfc1cc5fb,GetIrisHoldVoltage_FW
0xfc1c1cf9,GetIrisPRResetPosition_FW
0xfc1cc5eb,GetIrisSettingWaitVoltage_FW
0xfc1cb903,GetIrisSpecClosePosition_FW
0xfc1cb8f7,GetIrisSpecOpenPosition_FW
0xfc39f4d7,GetISCenterShiftA_FW
0xfc39f4e9,GetISCenterShiftB_FW
0xfc39f407,GetISCrossTalkComp_FW
0xfc401421,GetISCrossTalkCompCoeff_FW
0xfc39ede9,GetISDriveAaxis_FW
0xfc39edfd,GetISDriveBaxis_FW
0xfc39ef87,GetISFirmVersion_FW
0xfc40131b,GetISGyro10BitDACPitch_FW
0xfc40131f,GetISGyro10BitDACYaw_FW
0xfc40130b,GetISGyroData_FW
0xfc401303,GetISGyroDataPitch_FW
0xfc401307,GetISGyroDataYaw_FW
0xfc39eec1,GetISGyroGainAaxis_FW
0xfc39eed5,GetISGyroGainBaxis_FW
0xfc39eee9,GetISGyroGainbyAxisType_FW
0xfc401327,GetISGyroHPFINOffsetPitch_FW
0xfc40132b,GetISGyroHPFINOffsetYaw_FW
0xfc40130f,GetISGyroHPFINPitch_FW
0xfc401313,GetISGyroHPFINYaw_FW
0xfc401323,GetISGyroOffset10BitDACData_FW
0xfc40132f,GetISGyroOffsetHPFINData_FW
0xfc401513,GetISGyroPitchGain_FW
0xfc401519,GetISGyroYawGain_FW
0xfc39f125,GetISHallAmpFirstGain_FW
0xfc4014e3,GetISHallDevicePitchGain_FW
0xfc401489,GetISHallDevicePitchOffset_FW
0xfc4014e9,GetISHallDeviceYawGain_FW
0xfc40148f,GetISHallDeviceYawOffset_FW
0xfc39ee7d,GetISHallGainAaxis_FW
0xfc39ee91,GetISHallGainBaxis_FW
0xfc39eea5,GetISHallGainbyAxisType_FW
0xfc39ee39,GetISHallOffsetAaxis_FW
0xfc39ee4d,GetISHallOffsetBaxis_FW
0xfc39ee61,GetISHallOffsetbyAxisType_FW
0xfc40154d,GetISHallOffsetDAConvertValue_FW
0xfc40126b,GetISHallOffsetDACValue_FW
0xfc39f0a5,GetISHallOut1Amp_FW
0xfc401317,GetISHPFINGyroData_FW
0xfc40125b,GetISLens1stHallAmpValue_FW
0xfc40127b,GetISLensCorrectedEViAaxis_FW
0xfc401281,GetISLensCorrectedEViBaxis_FW
0xfc401287,GetISLensDampAaxis_FW
0xfc40128b,GetISLensDampBaxis_FW
0xfc401501,GetISLensDriveValue_FW
0xfc40126f,GetISLensEViAaxis_FW
0xfc401275,GetISLensEViBaxis_FW
0xfc40151f,GetISLensGyroGain_FW
0xfc4014ef,GetISLensHallGain_FW
0xfc4014dd,GetISLensHallOffset_FW
0xfc40150f,GetISLensPositionValue_FW
0xfc39efbb,GetISParamVersion_FW
0xfc4014f5,GetISPitchPWM_FW
0xfc39ee11,GetISPositionAaxis_FW
0xfc39ee25,GetISPositionBaxis_FW
0xfc2c14cf,GetISPWMFrequency_FW
0xfc2c14d3,GetISPWMPeriod_FW
0xfc401507,GetISShiftLensPitchPosition_FW
0xfc40150b,GetISShiftLensYawPosition_FW
0xfc4014fb,GetISYawPWM_FW
0xfc0707e9,GetKbdState
0xfc3fd8af,GetLastVBatADLevel_FW
0xfc0f917d,GetLatestHVPosition_FW
0xfc073351,GetLcdPosition_FW
0xfc1cc62b,GetLensErrorStatus_FW
0xfc309ae5,GetLogData_FW
0xfc309ae9,GetLogDataOnlyAddMemory_FW
0xfc332f9f,GetLogicalEventName_FW
0xfc0fe793,GetLogToFile_FW
0xfc4013dd,GetLoopGain_FW
0xfc39f1a9,GetLoopGainAdjValue_FW
0xfc39f161,GetLoopGainCalcData_FW
0xfc4013a9,GetLoopGainCalcData_FW
0xfc39f053,GetLPFParallelBest_FW
0xfc0bbddf,getMacAddress_FW
0xfc0bd2e1,getMacAddressBy1byte_FW
0xfc39f59b,GetMacroISAngleAndVelocityA_FW
0xfc39f5bd,GetMacroISAngleAndVelocityB_FW
0xfc40144f,GetMacroISEstimateRadius_FW
0xfc401453,GetMacroISEstimateVelocity_FW
0xfc39f52d,GetMacroISEstimRadiusA_FW
0xfc39f53f,GetMacroISEstimRadiusB_FW
0xfc401439,GetMacroISGain_FW
0xfc39f55b,GetMacroISGainA_FW
0xfc39f56d,GetMacroISGainB_FW
0xfc256a33,GetMacroSupportZoomPoint_FW
0xfc393f93,GetMechaDeviceComparatorHysteresis_FW
0xfc393fe1,GetMechaDeviceComparatorThreshold_FW
0xfc39efa1,GetMechaDSPVersion_FW
0xfc39dc23,GetMechaShutterCloseDacSetting_FW
0xfc1ceb65,GetMechaShutterMoveTime_FW
0xfc39dc4f,GetMechaShutterOpenDacSetting_FW
0xfc1ceb83,GetMechaShutterStatus_FW
0xfc41e369,GetMemInfo
0xfc3fd5b3,GetMinute_FW
0xfc382e6b,GetModeDialName_FW
0xfc382df7,GetModeDialState_FW
0xfc3fd56f,GetMonth_FW
0xfc13e7bd,GetMovieJpegVRAMHPixelsSize_FW
0xfc13e7c5,GetMovieJpegVRAMVPixelsSize_FW
0xfc4b47e3,GetMShutterStatus_FW
0xfc3830a3,GetNFCSystemAreaData_FW
0xfc3830f7,GetNFCUserAreaData_FW
0xfc0bca73,getNickNameByAliasID_FW
0x010e58d1,GetNumberOfPostedMessages
0xfc4b487b,GetObClampValue_FW
0xfc1c120d,GetOnlyAEIntegData_FW
0xfc143c1f,GetOpticalTemperature
0xfc143c1f,GetOpticalTemperature_FW
0xfc0aacfd,GetParameterData
0xfc3fcfb5,GetPixelsOfViewangle_FW
0xfc07335d,GetPopupOpen_FW
0xfc0e436d,GetProductID_FW
0xfc321ef5,GetPropertyCase
0xfc1d98ef,GetPropertyCase_FW
0xfc3fbc57,GetRawBufferAdd_FW
0xfc0e2233,GetRomID_FW
0xfc1b0dc3,GetScalar_Acceleration_FW
0xfc073337,GetSDDetect_FW
0xfc07333d,GetSDProtect_FW
0xfc3fd5c9,GetSecond_FW
0xfc32129f,GetSelfControllerHandle_FW
0x010e5ad5,GetSemaphoreValue
0xfc4b48c9,GetSensorPreGain_FW
0xfc4b3797,GetShutterSpeedRegularMaxLimit_FW
0xfc4b37a9,GetShutterSpeedRegularMinLimit_FW
0xfc1b0f61,GetSlantAngle_FW
0xfc141447,GetSlantData_FW
0xfc0865c5,getSTAList_FW
0xfc0cc1d3,GetStringWithPrompt_FW
0xfc3fca65,GetSumYOfVRAMCenterLine_FW
0xfc0732df,GetSwitchStatus_FW
0xfc3a46bd,GetSystemTime
0xfc3a46bd,GetSystemTime_FW
0xfc14a659,GetTestRecCrawAddress_FW
0xfc1d9535,GetTimeFromRTC_FW
0x010e5ed9,GetTimeOfSystem_FW
0xfc021293,GetTransparentMemory_FW
0xfc0212b5,GetTransparentMemoryPosition_FW
0xfc021287,GetTransparentMemorySize_FW
0xfc14d40b,GetUsableAvRange
0xfc1c1c71,GetUsableMaxAv
0xfc1c1c71,GetUsableMaxAv_FW
0xfc1c1c5f,GetUsableMinAv
0xfc1c1c5f,GetUsableMinAv_FW
0xfc4b378b,GetUserSetShutterSPeed_FW
0xfc23f4dd,GetUsmCurrentPosition_FW
0xfc23f945,GetUsmEncDuty_FW
0xfc23f93d,GetUsmEncHighTime_FW
0xfc23f90b,GetUsmEncMultiplyTime_FW
0xfc23f913,GetUsmEncPeriodTime_FW
0xfc23f91b,GetUsmEncPhase_FW
0xfc23fd35,GetUsmEncPiPeakVoltage_FW
0xfc23f60b,GetUsmTargetFreq_FW
0xfc23fc17,GetUsmTargetSpeed_FW
0xfc137779,GetVBatVoltage_FW
0xfc2e132d,GetVcmAlarm_FW
0xfc2e130b,GetVcmCurrentPosition_FW
0xfc2e1799,GetVcmDacOutData_FW
0xfc2e166b,GetVcmDGain_FW
0xfc2e1671,GetVcmEViClamp_FW
0xfc2e1667,GetVcmIGain_FW
0xfc4035e1,GetVcmLog_FW
0xfc2e1787,GetVcmLogData_FW
0xfc2e178b,GetVcmLogSampleTime_FW
0xfc2e178f,GetVcmLogTrigger_FW
0xfc39d3c1,GetVcmLoopGainCalcData_FW
0xfc2e1657,GetVcmOpenDriveDuty_FW
0xfc403505,GetVcmParamLPF2_FW
0xfc403523,GetVcmParamPLF_FW
0xfc2e1663,GetVcmPGain_FW
0xfc2e16b1,GetVcmPiAdValue_FW
0xfc2e14f1,GetVcmPiPosition_FW
0xfc2e14f9,GetVcmPiStatus_FW
0xfc2e1635,GetVcmPwmFrequency_FW
0xfc2e1543,GetVcmScaleResetThreshold_FW
0xfc2e175f,GetVcmSettingWaitTime_FW
0xfc4b5469,GetVcmSrAD_FW
0xfc40359d,GetVcmSrAd_FW
0xfc2e159f,GetVcmSrAPos_FW
0xfc4b50d5,GetVcmSrAPosition_FW
0xfc2e15a3,GetVcmSrBPos_FW
0xfc4b50eb,GetVcmSrBPosition_FW
0xfc2e1621,GetVcmSrCAdValue_FW
0xfc2e15c3,GetVcmSrCGain_FW
0xfc2e1611,GetVcmSrCNegPeak_FW
0xfc2e15b3,GetVcmSrCOffset_FW
0xfc2e15a7,GetVcmSrCompPos_FW
0xfc2e1609,GetVcmSrCPosPeak_FW
0xfc4b5097,GetVcmSrDAC_FW
0xfc4b5413,GetVcmSrDigGain_FW
0xfc4b53fd,GetVcmSrDigOffset_FW
0xfc2e15cb,GetVcmSrHGain_FW
0xfc2e1629,GetVcmSrPositionOffset_FW
0xfc2e15d3,GetVcmSrRefV_FW
0xfc2e1619,GetVcmSrSAdValue_FW
0xfc2e15bb,GetVcmSrSGain_FW
0xfc4b543f,GetVcmSrSignalNegPeak_FW
0xfc4b543b,GetVcmSrSignalPosPeak_FW
0xfc2e1601,GetVcmSrSNegPeak_FW
0xfc2e15ab,GetVcmSrSOffset_FW
0xfc2e15f9,GetVcmSrSPosPeak_FW
0xfc2e1325,GetVcmTargetPosition_FW
0xfc2e1725,GetVcmTravelTime_FW
0xfc2e1587,GetVcmVdPosition_FW
0xfc3fc3c5,GetVideoOutType
0xfc3fc3c5,GetVideoOutType_FW
0xfc13e7ad,GetVRAMHPixelsSize
0xfc13e7ad,GetVRAMHPixelsSize_FW
0xfc13e7b5,GetVRAMVPixelsSize
0xfc13e7b5,GetVRAMVPixelsSize_FW
0xfc0bca49,getWebServiceNumByAliasID_FW
0xfc382c2d,GetWLANEepromNum_FW
0xfc382bad,GetWLANMACAddress_FW
0xfc1b0d7f,GetX_AxisAcceleration_FW
0xfc1b0d6b,GetY_AxisAcceleration_FW
0xfc3fd553,GetYear_FW
0xfc1b0d5f,GetZ_AxisAcceleration_FW
0xfc23f4dd,GetZoomActuatorCurrentICPosition_FW
0xfc1cedb3,GetZoomActuatorCurrentPosition_FW
0xfc45cccf,GetZoomDefaultCommonDriveParam_FW
0xfc45cc43,GetZoomDefaultDriveParam_FW
0xfc45d289,GetZoomDriveLog_FW
0xfc45d223,GetZoomDriveLogRange_FW
0xfc2ee5a3,GetZoomDrivingTime_FW
0xfc45d213,GetZoomEncComparatorHysterisis_FW
0xfc45d1fd,GetZoomEncComparatorThreshold_FW
0xfc45cd43,GetZoomEncPhaseDifMinAngle_FW
0xfc45cd61,GetZoomEncPhaseDifMinDuty_FW
0xfc1d12b5,GetZoomEncPhaseDifMinTime_FW
0xfc1d12b9,GetZoomEncPhaseHighTime_FW
0xfc1d12b1,GetZoomEncPhasePeriodTime_FW
0xfc2edc7f,GetZoomLensCurrentPoint
0xfc2edc7f,GetZoomLensCurrentPoint_FW
0xfc2eda89,GetZoomLensCurrentPosition
0xfc2eda89,GetZoomLensCurrentPosition_FW
0xfc1d12ad,GetZoomLensEncDuty_FW
0xfc1d12a9,GetZoomLensEncPhase_FW
0xfc2ee59f,GetZoomLensMechaEdgePosition_FW
0xfc2ee16d,GetZoomLensTelePoint_FW
0xfc45cca1,GetZoomNormalDriveParam_FW
0xfc1d113f,GetZoomPiDefaultPosition_FW
0xfc1ccacb,GetZoomPiSensorLevel_FW
0xfc45cc73,GetZoomResetDriveParam_FW
0xfc1d1149,GetZoomResetSensorLevel_FW
0xfc2ee16d,GetZoomTelePoint_FW
0x010e5aa5,GiveSemaphore
0x010e5aa5,GiveSemaphore_FW
0x010e288b,givesemaphore_low
0xfc344dbf,GraphicSystemCoreFinish
0xfc0eef13,GraphicSystemCoreFinish_helper
0xfc15d6bd,GUISrv_StartGUISystem_FW
0xfc0c396b,handle_PTP_OC_0x9038
0xfc0c39f7,handle_PTP_OC_0x9039
0xfc0c3a87,handle_PTP_OC_0x903a
0xfc0c3af7,handle_PTP_OC_0x903b
0xfc0c3b1f,handle_PTP_OC_0x904b
0xfc0c34e7,handle_PTP_OC_0x904c
0xfc0c0965,handle_PTP_OC_0x9050
0xfc0c0301,handle_PTP_OC_0x9051
0xfc0c08d7,handle_PTP_OC_0x9052
0xfc0c0849,handle_PTP_OC_0x9053
0xfc0c0799,handle_PTP_OC_0x9057
0xfc0c0621,handle_PTP_OC_0x9058
0xfc0c0571,handle_PTP_OC_0x9059
0xfc0c0487,handle_PTP_OC_0x905a
0xfc0c03a9,handle_PTP_OC_0x905b
0xfc0c0965,handle_PTP_OC_0x905c
0xfc0c0301,handle_PTP_OC_0x905d
0xfc0c42b9,handle_PTP_OC_0x9060
0xfc0c4315,handle_PTP_OC_0x9062
0xfc0a44e5,handle_PTP_OC_0x9063
0xfc0a446f,handle_PTP_OC_0x9064
0xfc0a435f,handle_PTP_OC_0x9065
0xfc0a3f69,handle_PTP_OC_0x9066
0xfc0a3c01,handle_PTP_OC_0x9067
0xfc0a1a43,handle_PTP_OC_0x9801
0xfc0a17b1,handle_PTP_OC_0x9802
0xfc0a1653,handle_PTP_OC_0x9803
0xfc0a15a3,handle_PTP_OC_0x9804
0xfc0a121b,handle_PTP_OC_0x9805
0xfc0c22bb,handle_PTP_OC_CANON_ChangeUSBProtocol
0xfc0c1f0f,handle_PTP_OC_CANON_CheckEvent
0xfc0a31d1,handle_PTP_OC_CANON_EOS_CancelTransfer
0xfc0a2c3f,handle_PTP_OC_CANON_EOS_DeleteObject
0xfc0a32ef,handle_PTP_OC_CANON_EOS_EndGetPartialObjectEx
0xfc0a33ab,handle_PTP_OC_CANON_EOS_GetCTGInfo
0xfc0c13c3,handle_PTP_OC_CANON_EOS_GetEvent
0xfc0a2bb9,handle_PTP_OC_CANON_EOS_GetObjectInfo
0xfc0a2e71,handle_PTP_OC_CANON_EOS_GetObjectInfoEx
0xfc0a2d71,handle_PTP_OC_CANON_EOS_GetPartialObject
0xfc0a31ff,handle_PTP_OC_CANON_EOS_GetPartialObjectEx
0xfc0a29dd,handle_PTP_OC_CANON_EOS_GetStorageIDs
0xfc0a2a77,handle_PTP_OC_CANON_EOS_GetStorageInfo
0xfc0a302b,handle_PTP_OC_CANON_EOS_GetThumbEx
0xfc0f4097,handle_PTP_OC_CANON_EOS_GetViewFinderData
0xfc0a27c7,handle_PTP_OC_CANON_EOS_KeepDeviceOn
0xfc0f403f,handle_PTP_OC_CANON_EOS_RemoteReleaseOff
0xfc0f3f73,handle_PTP_OC_CANON_EOS_RemoteReleaseOn
0xfc0f2acf,handle_PTP_OC_CANON_EOS_RequestDevicePropValue
0xfc0a379f,handle_PTP_OC_CANON_EOS_RequestInnerDevelopEnd
0xfc0a365b,handle_PTP_OC_CANON_EOS_RequestInnerDevelopStart
0xfc0a2799,handle_PTP_OC_CANON_EOS_ResetUILock
0xfc0f29e1,handle_PTP_OC_CANON_EOS_SetDevicePropValueEx
0xfc0a26e5,handle_PTP_OC_CANON_EOS_SetEventMode
0xfc0a3131,handle_PTP_OC_CANON_EOS_SetObjectAttributes
0xfc0a35f5,handle_PTP_OC_CANON_EOS_SetRating
0xfc0f3ed9,handle_PTP_OC_CANON_EOS_SetRemoteMode
0xfc0a27f5,handle_PTP_OC_CANON_EOS_SetRequestOLCInfoGroup
0xfc0a2769,handle_PTP_OC_CANON_EOS_SetUILock
0xfc0a31a1,handle_PTP_OC_CANON_EOS_TransferComplete
0xfc0c31ff,handle_PTP_OC_CANON_GetObjectAttributes
0xfc0c36d9,handle_PTP_OC_CANON_GetObjectHandleByName
0xfc0c3df5,handle_PTP_OC_CANON_GetObjectInfoEx
0xfc0c3069,handle_PTP_OC_CANON_GetPartialObjectEx
0xfc0c2eef,handle_PTP_OC_CANON_GetPartialObjectInfo
0xfc0c3fc7,handle_PTP_OC_CANON_SendObjectByPath
0xfc0c32b7,handle_PTP_OC_CANON_SendObjectInfoByPath
0xfc0c4161,handle_PTP_OC_CANON_SendPartialObject
0xfc0c325b,handle_PTP_OC_CANON_SetObjectArchive
0xfc0c3791,handle_PTP_OC_CANON_SetObjectTime
0xfc0a010f,handle_PTP_OC_CloseSession
0xfc0c37dd,handle_PTP_OC_DeleteObject
0xfc0c38d5,handle_PTP_OC_FormatStore
0xfc0a020f,handle_PTP_OC_GetDeviceInfo
0xfc2a86a9,handle_PTP_OC_GetDevicePropDesc
0xfc2a85df,handle_PTP_OC_GetDevicePropValue
0xfc0c3be7,handle_PTP_OC_GetNumObjects
0xfc0c2b81,handle_PTP_OC_GetObject
0xfc0c3ca1,handle_PTP_OC_GetObjectHandles
0xfc0c2e69,handle_PTP_OC_GetObjectInfo
0xfc0c2cfb,handle_PTP_OC_GetPartialObject
0xfc0c2503,handle_PTP_OC_GetStorageIDs
0xfc0c259d,handle_PTP_OC_GetStorageInfo
0xfc0c2c71,handle_PTP_OC_GetThumb
0xfc0a0175,handle_PTP_OC_OpenSession
0xfc2a839b,handle_PTP_OC_ResetDevicePropValue
0xfc0c3fc7,handle_PTP_OC_SendObject
0xfc0c32b7,handle_PTP_OC_SendObjectInfo
0xfc2a84f1,handle_PTP_OC_SetDevicePropValue
0xfc0c2e01,handle_PTP_OC_SetObjectProtection
0xfc08da87,HardwareDefect_FW
0xfc08da57,HardwareDefectWithRestart_FW
0xfc377a0b,HdmiAudioSampleFreq_FW
0xfc3779ad,HdmiChange5VShortState_FW
0xfc084f07,HdmiRegDump_FW
0xfc0a86a5,HdmiViewParameter_FW
0xfc3779b3,HecHdmiCecPhysicalCheckForScript_FW
0xfc4010d5,HitISLensAgainstBottomEdge_FW
0xfc4010e1,HitISLensAgainstLeftEdge_FW
0xfc4010ed,HitISLensAgainstRightEdge_FW
0xfc4010c9,HitISLensAgainstTopEdge_FW
0xfc4010f9,HitISLensToMechaEdge_FW
0xfc4012c3,HitISMechaEdgeInOpenControl_FW
0xfc13b29b,imager_active_callback
0xfc13b32f,ImagerActivate
0xfc0bbe57,imlInitialize_FW
0xfc309afb,InactivateAdjLog_FW
0xfc23fb3b,InactivateUsmCPU_FW
0xfc05f651,init_ex_drivers
0xfc0a48d1,initComDiscovery_FW
0xfc1da4d9,InitializeAdjustmentFunction_FW
0xfc1da499,InitializeAdjustmentSystem_FW
0xfc286d5d,InitializeAudio_FW
0xfc149b75,Initializedccd_FW
0xfc020fc1,InitializeDefectRec_FW
0xfc149b75,InitializeDigicon_FW
0xfc0217bb,InitializeFAExtendFile_FW
0xfc0217a5,InitializeFAGeneralTest_FW
0xfc3fdad9,InitializeMechaDevice_FW
0xfc383015,InitializeNFCAdjustment_FW
0xfc0c61f5,InitializePTPIPTransportResponder_FW
0xfc382d8f,InitializeSoundDevForRecEvent_FW
0xfc021559,InitializeSoundRec_FW
0xfc14939f,InitializeTestRec_FW
0xfc0851a1,InitializeWLAN_FW
0xfc39f6cd,ISActive_FW
0xfc4b4941,IsAdjCdsMode_FW
0xfc39ed09,ISAutoCenter_FW
0xfc39c82b,IsAvailableCZSpeed_FW
0xfc143cef,IsBatteryTemperature_FW
0xfc143ccb,IsCCDTemperature_FW
0xfc39ed33,ISChangeOPENtoCLOSE_FW
0xfc3230af,IsControlEventActive_FW
0xfc39efe3,ISControlStart_FW
0xfc39efed,ISControlStop_FW
0xfc07f033,IsDUIDFixFlag_FW
0xfc3fc491,IsEVFDrive_FW
0xfc3fc745,IsEvfDriveMode_FW
0xfc4b437f,IsExStrobeChargeComp_FW
0xfc07e7b1,IsFAConnectUSB_FW
0xfc07efe1,IsFactoryMode_FW
0xfc07e7ab,IsFAWLANRunning_FW
0xfc39f639,ISFixedPWMOFF_FW
0xfc39f62d,ISFixedPWMON_FW
0xfc2facaf,IsFocusLensOutSidePosition_FW
0xfc073359,IsHvSensorExist_FW
0xfc2c0f37,ISInitMotion_FW
0xfc14ed9b,IsLensOutside_FW
0xfc309b13,IsLogOutType_FW
0xfc39f0bf,ISMDStart_FW
0xfc39f0c9,ISMDStop_FW
0xfc39f6b9,ISMemoryWrite_FW
0xfc07efdd,IsMountLens_FW
0xfc39ed25,ISMoveToMechaEdgeOPEN_FW
0xfc07f063,IsNormalCameraMode_FW
0xfc3a41cd,IsOKFaceAuthBinFile_FW
0xfc143ca7,IsOpticalTemperature_FW
0xfc39eff7,ISPanModeStart_FW
0xfc39f001,ISPanModeStop_FW
0xfc0fe7a9,IsRomLogAvailable_FW
0xfc382fd5,IsSDDetect_FW
0xfc13ad3f,IsStrobeChargeCompleted
0xfc2ee435,IsZoomLensOutSidePosition_FW
0xfc2cf26c,j__log10
0xfc2cf32c,j__pow
0xfc1c0d91,j_AbortAEIntegralValue_FW
0xfc2cefac,j_AcquireRecursiveLock
0xfc2cf06c,j_AcquireRecursiveLockStrictly
0xfc0bbe35,j_autoIPAddressing_FW
0xfc1d948d,j_BeepDrive_FW
0xfc1d9491,j_BeepDriveComp_FW
0xfc1d9495,j_BeepDriveStop_FW
0xfc2cf44c,j_bzero
0xfc377a13,j_CecRegDump_FW
0xfc2cf10c,j_CheckAllEventFlag
0xfc2cf1c4,j_CheckAnyEventFlag
0xfc2cf3ec,j_ClearEventFlag
0xfc3fbcc7,j_ClearImageDrive_FW
0xfc38301f,j_ClearNFCSystemArea_FW
0xfc3329f9,j_Close_FW
0xfc119383,j_closedir
0xfc2cf374,j_CreateBinarySemaphore
0xfc2cf37c,j_CreateBinarySemaphoreStrictly
0xfc2cef14,j_CreateCountingSemaphoreStrictly
0xfc2cf2f4,j_CreateEventFlag
0xfc2cf3dc,j_CreateEventFlagStrictly
0xfc2cee74,j_CreateMessageQueue
0xfc2cf34c,j_CreateMessageQueueStrictly
0xfc2cefcc,j_CreateRecursiveLock
0xfc2cf034,j_CreateRecursiveLockStrictly
0xfc2cf3d4,j_createsemaphore_low
0xfc2cf02c,j_CreateTask
0xfc2cf354,j_CreateTaskStrictly
0xfc0e3b81,j_CreateUserSettingMirror_FW
0xfc2cf41c,j_DebugAssert
0xfc2cee54,j_DebugAssert2
0xfc2cf3c4,j_DeleteEventFlag
0xfc2cf2ec,j_DeleteMessageQueue
0xfc2cf3a4,j_DeleteSemaphore
0xfc2cf444,j_dry_memcpy
0xfc1907a7,j_E2LatOn_FW
0xfc351d81,j_EF.GetEFModExamDriveType_FW
0xfc351e39,j_EF.IsChargeFull_FW
0xfc351d85,j_EF.IsIrisTypeKosaiShibori_FW
0xfc1d9a09,j_exec_FW
0xfc14a6db,j_Executedccd_FW
0xfc14a6d7,j_ExecuteDigicon_FW
0xfc1a97e5,j_ExecuteShutDownPropertyService_FW
0xfc06a373,j_ExMem.AllocCacheable_FW
0xfc06a36b,j_ExMem.AllocUncacheable_FW
0xfc06a377,j_ExMem.FreeCacheable_FW
0xfc06a36f,j_ExMem.FreeUncacheable_FW
0xfc06a367,j_ExMem.View_FW
0xfc336519,j_free
0xfc14165b,j_GetAcceleHvPosition_FW
0xfc1d9489,j_GetAdChValue_FW
0xfc0e364d,j_GetAdjTableVersion_FW
0xfc1d9485,j_GetAdVBattBottom_FW
0xfc1c104b,j_GetAEIntegWinData_FW
0xfc1d9529,j_GetBatteryCoverClose_FW
0xfc143d29,j_GetBatteryTemperature_FW
0xfc383155,j_GetBatteryVoltage_FW
0xfc382cb1,j_GetCameraInformationData_FW
0xfc143d27,j_GetCCDTemperature_FW
0xfc4b4887,j_GetCdsGainValue_FW
0xfc4b48bf,j_GetCdsPreGainReg_FW
0xfc1c1cf3,j_GetCurrentAvCoefficient_FW
0xfc1c1adf,j_GetCurrentAvValue_FW
0xfc382c65,j_GetCurrentCcdTemp_FW
0xfc4b48e1,j_GetCurrentDriveBaseSvValue_FW
0xfc4b36f7,j_GetCurrentExposureTime_FW
0xfc4b4ac5,j_GetCurrentFocusLensPosition_FW
0xfc4b4ac5,j_GetCurrentFocusPosition_FW
0xfc1c1c87,j_GetCurrentIrisPosition_FW
0xfc382c8b,j_GetCurrentOptTemp_FW
0xfc4b3703,j_GetCurrentShutterSpeed_FW
0xfc4b4a8b,j_GetCurrentTargetDistance_FW
0xfc45c7f3,j_GetCurrentZoomLensDirection_FW
0xfc45c7db,j_GetCurrentZoomLensPoint_FW
0xfc45c7d3,j_GetCurrentZoomLensPosition_FW
0xfc45c7db,j_GetCurrentZoomPoint_FW
0xfc45c7d3,j_GetCurrentZoomPosition_FW
0xfc14a6df,j_GetdccdFilterValue_FW
0xfc14a6dd,j_GetdccdImage_FW
0xfc3fd8ed,j_GetDCPAdjOffset_FW
0xfc1d9521,j_GetDialEventId_FW
0xfc40140b,j_GetDISModeParameter_FW
